cve_id,published,id_year,keyword_tier,bm25_score,cvss3_score,cvss3_version,cvss3_source,cvss4_score,cwes,in_keyword,in_bm25,in_intersection,owasp,text_snippet
CVE-2026-73602,2026-08-13,2026,adversarial,11.9558,9.9,3.1,Primary,9,CWE-95,True,True,True,,Flowise before 3.1.3 contains a sandbox escape vulnerability in the vm2 JavaScript sandbox that allows authenticated users to execute arbitrary code by exploiting moment locale validation bypass. Atta
CVE-2026-73603,2026-08-13,2026,adversarial,21.3905,5.3,3.1,Primary,6.3,CWE-862,True,True,True,,"Flowise before 3.1.4 fails to validate chatflow visibility in the unauthenticated text-to-speech endpoint, allowing attackers to abuse private chatflow TTS credentials. Unauthenticated attackers can g"
CVE-2026-73604,2026-08-13,2026,adversarial,12.1182,6.5,3.1,Secondary,7.1,CWE-200,True,True,True,LLM02_Sensitive_Info_Disclosure,Flowise before 3.1.3 contains an incomplete credential redaction vulnerability in the GET /api/v1/credentials/:id endpoint that returns decrypted secrets in plaintext. Authenticated users with credent
CVE-2026-73614,2026-08-13,2026,,16.4015,8.8,3.1,Secondary,8.7,CWE-436,False,True,False,,"Network-AI ClaudeHookBridge before 5.15.1 truncates the target string to 500 characters before evaluating denyPatterns, while Claude Code executes the full untruncated command. Attackers can position "
CVE-2026-73678,2026-08-14,2026,adversarial,6.30993,10,3.1,Secondary,10,CWE-94,True,False,False,,MindsDB Minds Platform version 26.1.0 and earlier contains an unauthenticated remote code execution vulnerability that allows unauthenticated attackers to execute arbitrary OS commands by submitting c
CVE-2026-74630,2026-08-22,2026,adversarial,5.56245,7.8,3.1,Secondary,,,True,False,False,,"In the Linux kernel, the following vulnerability has been resolved: ipv6: prevent in6_dev_get() from resurrecting inet6_dev in6_dev_get() reads dev->ip6_ptr under RCU and then unconditionally increm"
CVE-2026-7482,2026-05-04,2026,adversarial,13.188,9.1,3.1,Secondary,8.8,CWE-125,True,True,True,,Ollama before 0.17.1 contains a heap out-of-bounds read vulnerability in the GGUF model loader. The /api/create endpoint accepts an attacker-supplied GGUF file in which the declared tensor offset and 
CVE-2026-7485,2026-08-20,2026,,10.2293,,,,2.3,CWE-863,False,True,False,,"Incorrect authorization in frozen BI aggregations in Checkmk <2.5.0p2, <2.4.0p29, <2.3.0p47, and all 2.2.0 versions allows an authenticated user with restricted host and service visibility to learn th"
CVE-2026-75090,2026-08-18,2026,,10.8045,4.3,3.1,Secondary,2.1,CWE-119|CWE-125,False,True,False,,A vulnerability was detected in EricLBuehler Mistral.rs up to 0.8.22. Affected by this issue is the function convert_gguf_to_hf_tokenizer of the file mistralrs-core/src/gguf/gguf_tokenizer.rs of the c
CVE-2026-75093,2026-08-18,2026,supply_chain,10.4857,4.3,3.1,Secondary,2.1,CWE-120|CWE-131,True,True,True,LLM03_Supply_Chain,A security vulnerability has been detected in sonos tract up to 0.23.4. This impacts the function Tensor::from_raw_dt_align of the file data/src/tensor.rs of the component ONNX Initializer Loader. Suc
CVE-2026-75104,2026-08-17,2026,adversarial,23.0524,5.5,3.1,Secondary,6.8,CWE-22,True,True,True,,"Hugging Face Transformers fails to validate shard filenames in checkpoint index files, allowing attackers to read arbitrary files outside the model directory. Attackers can supply malicious index file"
CVE-2026-75110,2026-08-17,2026,adversarial,12.3418,9.8,3.1,Secondary,9.3,CWE-697,True,True,True,,"MemOS is a memory operating system for LLMs and AI agents. In deployments where authentication is enabled (AUTH_ENABLED=true) but the undocumented, defaultless INTERNAL_SERVICE_SECRET environment vari"
CVE-2026-75130,2026-08-18,2026,adversarial,16.4184,9,3.1,Secondary,6.4,,True,True,True,LLM01_Prompt_Injection,Context7 through 2.1.2 contains a prompt injection vulnerability that allows attackers to execute malicious instructions in connected AI coding agents by injecting unsanitized content through the Cust
CVE-2026-75432,2026-09-22,2026,,10.1726,,,,,,False,True,False,,"An issue in yaml-cpp 0.9.0 allows a remote attacker to obtain sensitive information via the src/scanner.cpp, Scanner::PopIndent(), and Scanner::PushIndentTo() components "
CVE-2026-75583,2026-08-19,2026,,9.36628,3.5,3.1,Secondary,2.3,CWE-918,False,True,False,,keeper.sh's calendar module version prior to 2.18.14 contains a server-side request forgery (SSRF) guard bypass vulnerability that allows authenticated attackers to reach private network addresses by 
CVE-2026-7574,2026-06-24,2026,adversarial,16.4425,8.7,3.1,Secondary,,CWE-353,True,True,True,,"Anthropic Claude Desktop Cowork VM image handling (confirmed across v1.1348.0 through v1.2278.0, including v1.1348.0, v1.1617.0, and v1.2278.0) validates only file presence and a version marker string"
CVE-2026-75857,2026-08-18,2026,adversarial,6.57775,7,3.1,Secondary,7.3,CWE-269,True,False,False,,"CodeWhale versions >= 0.8.41 and < 0.8.64 contain a vulnerability in the exec_shell_interact (alias exec_interact) tool, whose approval_requirement returns ApprovalRequirement::Auto. This overrides th"
CVE-2026-75858,2026-08-18,2026,adversarial,7.10644,7.8,3.1,Secondary,8.5,CWE-94,True,False,False,,CodeWhale (packages codewhale / codewhale-tui) versions >= 0.8.41 and < 0.8.64 contain a remote code execution vulnerability in the rlm_eval tool. The tool's approval_requirement() returns ApprovalReq
CVE-2026-75859,2026-08-18,2026,,17.9639,7.5,3.1,Secondary,8.7,CWE-22,False,True,False,,"CodeWhale versions before 0.8.64 fail to validate file paths in the project config instructions field, allowing attackers to read arbitrary files on the victim's system. A malicious .codewhale/config."
CVE-2026-75913,2026-08-18,2026,adversarial,7.48882,9.3,3.1,Primary,8.5,CWE-73,True,False,False,,CodeWhale (codewhale / codewhale-tui) versions >= 0.8.41 and < 0.8.64 contain an argument injection vulnerability in the git_show tool. The model-supplied rev parameter is passed unvalidated into the 
CVE-2026-7597,2026-05-01,2026,adversarial,12.6167,6.3,3.1,Secondary,2.1,CWE-20|CWE-502,True,True,True,LLM03_Supply_Chain|LLM08_Vector_Embedding_Weakness,A vulnerability was found in mem0ai mem0 up to 1.0.11. This affects the function pickle.load/pickle.dump of the file mem0/vector_stores/faiss.py. Performing a manipulation results in deserialization. 
CVE-2026-76072,2026-08-24,2026,adversarial,5.52288,7.4,3.1,Secondary,8.3,CWE-184,True,False,False,,The Continue CLI applies an incomplete denylist as its only barrier to destructive shell commands when running unattended. In headless mode and auto mode the default policy in extensions/cli/src/permi
CVE-2026-76392,2026-08-19,2026,,9.5725,5.4,3.1,Secondary,,CWE-798,False,True,False,,"In Splunk AI Toolkit versions below 6.0.0, a user who does not hold the ""admin"" or ""power"" Splunk roles could obtain predictable or default credentials for connected container services. The use of har"
CVE-2026-76393,2026-08-19,2026,,13.1667,5.9,3.1,Secondary,,CWE-362,False,True,False,,"In Splunk AI Toolkit versions below 6.0.0, a user who can upload models could overwrite a model being uploaded by another user by sending a concurrent upload request for the same model name, causing t"
CVE-2026-76394,2026-08-19,2026,,13.5826,8.3,3.1,Secondary,,CWE-862,False,True,False,,"In Splunk AI Toolkit versions below 6.0.0, a low-privileged user who does not hold the ""admin"" or ""power"" Splunk roles could start, stop, and configure containers, and read or modify connection and co"
CVE-2026-76395,2026-08-19,2026,,13.7274,8.8,3.1,Secondary,,CWE-502,False,True,False,,"In Splunk AI Toolkit versions below 6.0.0, a user who holds the ""power"" Splunk role could execute arbitrary code on the Splunk server by loading a model file containing crafted sparse matrix data. The"
CVE-2026-76396,2026-08-19,2026,,9.70526,7.5,3.1,Secondary,,CWE-269,False,True,False,,"In Splunk AI Toolkit versions below 6.0.0, a user that holds a role with the schedule_search capability could cause a scheduled search to load and deserialize a model file through the apply search com"
CVE-2026-7669,2026-05-02,2026,adversarial,9.64668,5.6,3.1,Secondary,6.3,CWE-74|CWE-94,True,True,True,LLM03_Supply_Chain,A vulnerability was detected in sgl-project SGLang up to 0.5.9. Impacted is the function get_tokenizer of the file python/sglang/srt/utils/hf_transformers_utils.py of the component HuggingFace Transfo
CVE-2026-76832,2026-08-19,2026,adversarial,8.09169,8.8,3.1,Secondary,8.5,CWE-22,True,False,False,,"Agno's PythonTools in libs/agno/agno/tools/python.py contains a path traversal vulnerability that allows attackers to read, write, or execute arbitrary files by supplying parent-directory traversal se"
CVE-2026-76841,2026-08-24,2026,adversarial,18.6799,8.8,3.1,Secondary,8.7,CWE-94,True,True,True,LLM03_Supply_Chain,"Xinference loads models with Hugging Face remote code execution unconditionally enabled, and before version 2.12.0 exposes no setting to disable it. Six loader call sites pass trust_remote_code=True a"
CVE-2026-76843,2026-08-24,2026,adversarial,0,7.8,3.1,Secondary,8.4,CWE-502,True,False,False,,"The official Flair wheels for 0.15.0 and 0.15.1 still contain flair/models/clustering.py, whose ClusteringModel.load static method returns pickle.loads(joblib.load(str(model_file))) and so executes ar"
CVE-2026-76850,2026-08-19,2026,adversarial,13.1743,9.8,3.1,Secondary,9.3,CWE-502,True,True,True,LLM03_Supply_Chain,LMDeploy deserializes disaggregated-serving peer messages with pickle. The handle_zmq_recv coroutine in lmdeploy/pytorch/disagg/conn/engine_conn.py reads peer-to-peer cache-free requests with recv_pyo
CVE-2026-77294,2026-09-24,2026,adversarial,41.2095,8.1,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"TREK is a collaborative travel planner. Prior to 3.3.0, TREK allows an authenticated user to store an attacker-controlled llm_base_url through the settings API when the LLM_PARSING feature is enabled."
CVE-2026-77775,2026-08-21,2026,adversarial,10.7679,8.6,3.1,Primary,7.7,CWE-918,True,True,True,LLM05_Improper_Output_Handling,Headroom's LLM proxy lets a client choose the upstream destination with the x-headroom-base-url request header. _resolve_openai_upstream_base in headroom/proxy/handlers/openai.py accepts the header va
CVE-2026-77776,2026-08-21,2026,adversarial,14.1496,9.1,3.1,Secondary,9.3,CWE-639,True,True,True,,"Headroom's LLM proxy derives the memory owner from the x-headroom-user-id request header. The header is read directly at several points in headroom/proxy/handlers/openai.py, including the chat complet"
CVE-2026-78147,2026-08-23,2026,,16.7677,7.3,3.1,Secondary,6.9,CWE-20|CWE-502,False,True,False,,A vulnerability was found in ggml-org llama.cpp bec4772f6. The impacted element is the function deserialize_tensor of the file ggml/src/ggml-rpc/ggml-rpc.cpp of the component ggml-RPC Server. Performi
CVE-2026-78148,2026-08-24,2026,,19.2633,5.3,3.1,Secondary,6.9,CWE-404|CWE-476,False,True,False,,A vulnerability was determined in ggml-org llama.cpp bec4772f6. This affects the function rpc_server::graph_compute of the file ggml/src/ggml-rpc/ggml-rpc.cpp of the component ggml-RPC Server. Executi
CVE-2026-7817,2026-05-11,2026,adversarial,8.29856,6.5,3.1,Secondary,7.1,CWE-552,True,False,False,,Local file inclusion (LFI) and server-side request forgery (SSRF) vulnerabilities in pgAdmin 4 LLM API configuration endpoints. User-supplied api_key_file and api_url preferences were passed to the L
CVE-2026-78205,2026-08-24,2026,adversarial,10.2186,5.8,3.1,Secondary,6.9,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"BentoML's outbound connection safeguard (make_safe_connect in _internal/utils/uri.py) blocks private, loopback, and link-local IP addresses but fails to reject the RFC 6598 shared address space (100.6"
CVE-2026-78379,2026-08-25,2026,adversarial,7.57439,8.1,3.1,Secondary,9.2,,True,False,False,,Improper neutralization of input used for LLM prompting in the python_repl tool in Amazon Strands Agents Tools before 0.8.5 might allow remote actors to execute arbitrary Python code on the agent's ho
CVE-2026-7844,2026-05-05,2026,adversarial,8.76935,6.3,3.1,Secondary,2.1,CWE-287|CWE-306,True,False,False,,A vulnerability was detected in chatchat-space Langchain-Chatchat up to 0.3.1.3. This vulnerability affects the function files/list_files/retrieve_file/retrieve_file_content/delete_file of the file li
CVE-2026-7845,2026-05-05,2026,adversarial,8.11055,2.6,3.1,Secondary,1.2,CWE-327|CWE-328,True,False,False,,A flaw has been found in chatchat-space Langchain-Chatchat up to 0.3.1.3. This issue affects the function PIL.Image.tobytes of the file libs/chatchat-server/chatchat/webui_pages/dialogue/dialogue.py o
CVE-2026-7846,2026-05-05,2026,adversarial,15.3894,2.6,3.1,Secondary,1.2,CWE-362|CWE-367,True,True,True,,A vulnerability has been found in chatchat-space Langchain-Chatchat up to 0.3.1.3. Impacted is the function files of the file libs/chatchat-server/chatchat/server/api_server/openai_routes.py of the co
CVE-2026-7847,2026-05-05,2026,adversarial,8.35463,2.6,3.1,Secondary,1.2,CWE-310|CWE-330,True,False,False,,A vulnerability was found in chatchat-space Langchain-Chatchat up to 0.3.1.3. The affected element is the function _get_file_id of the file libs/chatchat-server/chatchat/server/api_server/openai_route
CVE-2026-78598,2026-09-02,2026,,10.5266,5.4,3.1,Secondary,,CWE-863,False,True,False,,Incorrect Authorization (CWE-863) in the Kibana machine learning feature can lead to information disclosure via Exploiting Incorrectly Configured Access Control Security Levels (CAPEC-180). An authent
CVE-2026-78683,2026-08-25,2026,adversarial,0,9.6,3.1,Secondary,9.4,CWE-502,True,False,False,,NLTK before 3.10.0 (affected versions <=3.9.4) contains an unsafe pickle deserialization vulnerability in the TransitionParser.parse() method (nltk/parse/transitionparser.py). The method calls pickle_
CVE-2026-78684,2026-08-25,2026,adversarial,10.0262,5.3,3.1,Secondary,6.9,CWE-400,True,True,True,LLM10_Unbounded_Consumption,vLLM before 0.27.0 fails to properly classify DeepStream as a GPU backend and omits pixel-limit enforcement in its decode path. Unauthenticated attackers can activate DeepStream at request time to ini
CVE-2026-79657,2026-08-25,2026,adversarial,0,9.8,3.1,Secondary,9.3,CWE-502,True,False,False,,NLTK versions before 3.10.3 contain a remote code execution vulnerability in allowlisted pickle loaders that trust entire module namespaces instead of specific safe callables. Attackers can craft mali
CVE-2026-79721,2026-09-08,2026,adversarial,11.0497,,,,8.6,CWE-829,True,True,True,LLM03_Supply_Chain,"Code execution can occur in versions of the MLflow platform running version 0.0.1 or newer, enabling a maliciously crafted model artifact to execute arbitrary code on an end user's system when loaded "
CVE-2026-79745,2026-08-31,2026,adversarial,11.9283,7.1,3.1,Secondary,,CWE-862,True,True,True,LLM01_Prompt_Injection,"MCPHub is a unified hub for centrally managing and dynamically orchestrating multiple MCP servers/APIs into separate endpoints with flexible routing strategies. Prior to version 1.0.32, the built-in p"
CVE-2026-79784,2026-08-25,2026,adversarial,12.8244,8.8,3.1,Secondary,8.6,CWE-470,True,True,True,,"Vocos instantiates a class named by a configuration file without restricting which class may be named. instantiate_class in vocos/pretrained.py takes the class_path value from the configuration, split"
CVE-2026-79785,2026-08-25,2026,supply_chain,16.5379,5.9,3.1,Secondary,8.2,CWE-295,True,True,True,LLM03_Supply_Chain,X-AnyLabeling's model downloader disabled TLS certificate verification. download_with_retry in anylabeling/services/auto_labeling/model.py built a context with ssl._create_unverified_context() and pas
CVE-2026-80047,2026-09-01,2026,adversarial,14.6503,7.8,3.1,Secondary,,CWE-273|CWE-367|CWE-494,True,True,True,,A vulnerability in Hugging Face Transformers (versions 4.57.0 to 5.16.1) allows remote Python files to be written to local disk without user consent when using GenerativePreTrainedModel.load_custom_ge
CVE-2026-8026,2026-05-06,2026,adversarial,11.5682,5.3,3.1,Primary,6.3,CWE-200|CWE-284|CWE-312,True,True,True,LLM02_Sensitive_Info_Disclosure,A security flaw has been discovered in FlowiseAI Flowise up to 3.0.12. Affected is the function Login of the file packages/server/src/enterprise/services/account.service.ts of the component API Respon
CVE-2026-8027,2026-05-06,2026,adversarial,12.3275,4.3,3.1,Secondary,5.3,CWE-285|CWE-639,True,True,True,LLM06_Excessive_Agency,A weakness has been identified in FlowiseAI Flowise up to 3.0.12. Affected by this vulnerability is an unknown functionality of the component User Controller Handler. This manipulation of the argument
CVE-2026-8028,2026-05-06,2026,adversarial,11.3116,3.7,3.1,Secondary,2.9,CWE-200|CWE-284,True,True,True,LLM02_Sensitive_Info_Disclosure,A vulnerability was detected in FlowiseAI Flowise up to 3.0.12. This affects the function verify of the file packages/server/src/enterprise/services/account.service.ts of the component Endpoint. Perfo
CVE-2026-81028,2026-08-26,2026,,10.939,4.9,3.1,Secondary,6.9,CWE-22,False,True,False,,ZLMediaKit confines the downloadFile API to a configured set of root directories with a prefix comparison that does not account for directory boundaries. The configuration loader in server/WebApi.cpp 
CVE-2026-8147,2026-07-02,2026,adversarial,11.7549,8.1,3.0,Secondary,,CWE-284,True,True,True,LLM02_Sensitive_Info_Disclosure,"In MLflow versions prior to 3.14.0, when running with authentication enabled, the trace API endpoints lack proper authorization validators. This allows any authenticated user to bypass experiment-leve"
CVE-2026-82217,2026-08-31,2026,adversarial,11.5514,8.8,3.1,Secondary,,CWE-22,True,True,True,LLM01_Prompt_Injection,"In Eclipse Theia versions 1.73.0 up to but not including 1.75.0, the AI ""Agent Mode"" file-change tools (writeFileContent, suggestFileContent, and the replacement and state helpers) resolved a model-su"
CVE-2026-82233,2026-08-28,2026,adversarial,15.9466,5.7,3.1,Secondary,6.9,CWE-22,True,True,True,LLM01_Prompt_Injection,SiYuan before v3.8.1 contains a path traversal vulnerability in the asset.upload MCP tool that accepts arbitrary absolute file paths without workspace boundary validation. Attackers can induce the AI 
CVE-2026-82268,2026-08-28,2026,adversarial,22.8416,7.5,3.1,Secondary,8.7,CWE-918,True,True,True,LLM05_Improper_Output_Handling,Qwen-Agent through 0.0.34 contains a server-side request forgery vulnerability in the document parsing path that treats caller-supplied paths as URLs without scheme restriction or host validation. Att
CVE-2026-82275,2026-08-28,2026,adversarial,24.8879,7.5,3.1,Secondary,8.7,CWE-22,True,True,True,,Qwen-Agent through 0.0.34 contains a path traversal vulnerability in the document parser that fails to restrict file access to intended directories. Attackers can supply absolute file paths to the una
CVE-2026-82286,2026-08-28,2026,,10.4914,8.6,3.1,Secondary,8.8,CWE-22,False,True,False,,"gpt-crawler through 1.5.1 fails to validate the outputFileName parameter in the POST /crawl endpoint, allowing unauthenticated attackers to write arbitrary files to any filesystem path. Attackers can "
CVE-2026-82293,2026-09-02,2026,,11.8118,4.3,3.1,Secondary,,CWE-863,False,True,False,,Incorrect Authorization (CWE-863) in the Kibana machine learning feature can lead to unauthorized resource consumption via Exploiting Incorrectly Configured Access Control Security Levels (CAPEC-180).
CVE-2026-82404,2026-09-02,2026,adversarial,5.83478,8.3,3.1,Secondary,,CWE-1321,True,False,False,,"TOON is a compact, human-readable serialization of JSON data for LLM prompts. Prior to 2.3.1, decoding attacker-controlled TOON with a __proto__, constructor, or prototype key wrote through the object"
CVE-2026-82533,2026-09-08,2026,adversarial,9.78779,9.6,3.1,Secondary,9.4,CWE-807,True,True,True,,DeepSeek Harness before 0.1.2-alpha.1 contains an authentication bypass vulnerability that grants unauthenticated access to its local HTTP agent-control API by accepting a client-supplied loopback Hos
CVE-2026-82637,2026-08-30,2026,adversarial,10.1607,5.3,3.1,Secondary,6.9,CWE-73,True,True,True,,"browser-use web-ui versions 2.0.0 through 3.0.0 fail to validate browser settings paths in run_agent_task, allowing attackers to create directories at arbitrary locations by supplying absolute paths t"
CVE-2026-82638,2026-08-30,2026,,14.6205,7.5,3.1,Secondary,8.7,CWE-918,False,True,False,,"jina-ai reader disables its private-address guard outside Google Cloud deployments, allowing unauthenticated attackers to perform server-side request forgery. Attackers can supply publicly resolvable "
CVE-2026-82639,2026-08-30,2026,adversarial,12.1387,7.5,3.1,Secondary,8.7,CWE-20,True,True,True,,NextChat versions from 2.15.8 through 2.16.1 contain an improper URL validation vulnerability in the proxy endpoint that allows attackers to obtain the server's OpenAI API key. The x-base-url header i
CVE-2026-82640,2026-08-30,2026,adversarial,8.62874,5.5,3.1,Secondary,6.8,CWE-312,True,False,False,,browser-use web-ui versions 2.0.0 through 3.0.0 write configured LLM API keys to disk in cleartext without encryption or access restrictions. Attackers with read access to the temporary settings direc
CVE-2026-82855,2026-08-31,2026,,12.19,9.8,3.1,Secondary,9.3,CWE-693,False,True,False,,@hulumi/policies versions before 1.3.2 contain an evidence validation bypass vulnerability in Cloudflare and deployment-governance validators that allows attackers to suppress violations by submitting
CVE-2026-82856,2026-08-31,2026,,13.1028,9.8,3.1,Secondary,9.3,CWE-284,False,True,False,,@hulumi/policies versions before 1.3.2 fail to properly validate set-qualified AWS IAM condition operators in GitHub OIDC trust policies. Attackers can use ForAnyValue:StringLike operators to hide wil
CVE-2026-8335,2026-06-10,2026,adversarial,7.84272,,,,7.1,CWE-306,True,False,False,,"A missing authentication check on the Aix‑DB ""/llm/process_llm_out"" endpoint allows unauthenticated clients to execute arbitrary ""SELECT"" SQL queries and retrieve database data, as the endpoint lacks "
CVE-2026-84301,2026-09-22,2026,adversarial,9.50997,6.3,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"FastGPT is an open-source LLM platform for building AI applications on a knowledge base. Prior to 4.15.2, the safe Axios request interceptor in packages/service/common/api/axios.ts validates a hostnam"
CVE-2026-84377,2026-09-02,2026,adversarial,31.5038,6.5,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"LiteLLM is a proxy server (AI Gateway) to call LLM APIs in OpenAI (or native) format. Prior to versions 1.88.6 and 1.96.2, any authenticated LiteLLM proxy user could redirect an outbound provider call"
CVE-2026-84779,2026-09-03,2026,adversarial,22.059,8.1,3.1,Secondary,,CWE-862,True,True,True,,"Subscriber Broken Access Control in Agentimus – AI SEO, llms.txt &amp; MCP for AI Agents <= 1.51.0 versions. "
CVE-2026-84809,2026-09-02,2026,,12.8448,6.5,3.1,Secondary,7.1,CWE-693,False,True,False,,Tencent AI-Infra-Guard's skill-scan component excludes compiled Python bytecode files from analysis by hardcoding __pycache__ directories and .pyc/.pyo/.pyd extensions into skip lists across multiple 
CVE-2026-84810,2026-09-02,2026,,9.81739,6.5,3.1,Secondary,7.1,CWE-693,False,True,False,,"claude-skill-antivirus fails to analyze executable files when scanning local skill directories, reading only SKILL.md while ignoring Python source, bytecode, and other artifacts in the scripts directo"
CVE-2026-85021,2026-09-03,2026,adversarial,9.85968,4.3,3.1,Secondary,2.1,CWE-79|CWE-94,True,True,True,LLM03_Supply_Chain|LLM05_Improper_Output_Handling,A vulnerability was determined in langgenius dify 1.13.0. Affected is the function router.replace of the file web/app/(shareLayout)/components/splash.tsx of the component Splash Layout. This manipulat
CVE-2026-85022,2026-09-03,2026,adversarial,9.53955,3.5,3.1,Secondary,2,CWE-79|CWE-94,True,True,True,LLM03_Supply_Chain|LLM05_Improper_Output_Handling,A vulnerability was identified in langgenius dify 1.13.0. Affected by this vulnerability is the function router.replace of the file web/app/(shareLayout)/webapp-signin/components/mail-and-password-aut
CVE-2026-85178,2026-09-03,2026,adversarial,20.7028,7.7,3.1,Secondary,8.3,CWE-639,True,True,True,,Helicone's VaultManager.getDecryptedProviderKeyById() function in the GET /v1/vault/key/{providerKeyId} endpoint fails to validate the requester's organization against the vault key's organization ide
CVE-2026-85180,2026-09-03,2026,adversarial,11.4446,7.5,3.1,Primary,8.7,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"Ollama fails to validate redirect destinations when pulling tensor-layer models, allowing unauthenticated attackers to redirect blob downloads to arbitrary hosts. An attacker can control a registry, s"
CVE-2026-85666,2026-09-04,2026,adversarial,21.3061,7.5,3.1,Secondary,8.7,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"OGX (formerly Llama Stack, affected at commit fbe8e0f) contains an unauthenticated server-side request forgery vulnerability in the OpenAI-compatible POST /v1/responses endpoint. MCP tool definitions "
CVE-2026-85668,2026-09-04,2026,adversarial,7.18794,7.5,3.1,Secondary,8.7,CWE-73,True,False,False,,"Xinference (affected commit 4a94832, v3.x) contains an unauthenticated arbitrary-path file read vulnerability in the POST /v1/models/llm/auto-register endpoint, which accepts a caller-supplied model_p"
CVE-2026-85670,2026-09-04,2026,adversarial,7.59597,6.5,3.1,Secondary,7.1,CWE-787,True,False,False,,"tokenizers (Hugging Face) is affected by an out-of-bounds buffer access in BpeBuilder::build (tokenizers/src/models/bpe/model.rs). When loading a tokenizer.json via Tokenizer::from_file/from_str, the "
CVE-2026-85673,2026-09-04,2026,adversarial,26.099,7.5,3.1,Secondary,8.7,CWE-918,True,True,True,LLM05_Improper_Output_Handling,LLaMA-Factory contains a server-side request forgery vulnerability in the OpenAI-compatible API multimodal media URL handler that allows unauthenticated attackers to bypass SSRF validation. The check_
CVE-2026-85674,2026-09-04,2026,adversarial,6.74964,7.8,3.1,Secondary,8.5,CWE-94,True,False,False,,aider (aider-chat) automatically loads a .aider.conf.yml configuration file from the root of the git repository it is launched in. A crafted repository can set test-cmd (executed at startup) or lint-c
CVE-2026-85675,2026-09-04,2026,adversarial,9.96313,7.5,3.1,Secondary,8.7,CWE-918,True,True,True,LLM01_Prompt_Injection|LLM05_Improper_Output_Handling,"OWL's DocumentProcessingToolkit contains a server-side request forgery vulnerability in the extract_document_content tool that fetches caller-supplied URLs with no scheme, host, or IP filtering. Attac"
CVE-2026-85686,2026-09-04,2026,adversarial,9.6762,7.5,3.1,Secondary,8.7,CWE-918,True,True,True,LLM05_Improper_Output_Handling,ms-swift 4.5.2 contains a server-side request forgery vulnerability in the swift deploy OpenAI-compatible API that fetches multimodal media URLs without validation or redirect filtering. Unauthenticat
CVE-2026-85692,2026-09-04,2026,,11.865,6.5,3.1,Secondary,7.1,CWE-918,False,True,False,,"Nightingale (n9e), as of commit 8362cbe (main branch, confirmed 2026-08-27), contains a server-side request forgery vulnerability in the isPublicIP function in aiagent/tools/http.go, the SSRF guard fo"
CVE-2026-85694,2026-09-04,2026,adversarial,9.96313,8.1,3.1,Secondary,9.2,CWE-94,True,True,True,LLM01_Prompt_Injection|LLM03_Supply_Chain,LaVague 0.2.35 contains a remote code execution vulnerability in PythonFromMarkdownExtractor.extract_as_object that evaluates untrusted language model output derived from web page content. Attackers c
CVE-2026-85703,2026-09-04,2026,adversarial,12.0528,6.5,3.1,Secondary,5.5,CWE-400|CWE-770,True,True,True,LLM01_Prompt_Injection|LLM10_Unbounded_Consumption,A flaw has been found in ramon-victor freegpt-webui up to 098db3dfeb41555c2ca9269df0f13e10ec1c35dc. Affected by this issue is the function getJailbreak of the file server/backend.py of the component J
CVE-2026-85704,2026-09-04,2026,adversarial,11.0633,3.7,3.1,Secondary,2.9,CWE-362,True,True,True,LLM01_Prompt_Injection,A security flaw has been discovered in ramon-victor freegpt-webui up to 098db3dfeb41555c2ca9269df0f13e10ec1c35dc. This issue affects the function getJailbreak of the file server/config.py of the compo
CVE-2026-85709,2026-09-22,2026,adversarial,8.88355,5.3,3.1,Secondary,,CWE-209,True,False,False,,"LightRAG provides simple and fast retrieval-augmented generation. Prior to 1.5.5, the LightRAG API server returns raw Python exception text from error handlers in document_routes.py, graph_routes.py, "
CVE-2026-85725,2026-09-22,2026,adversarial,9.49728,5.9,3.1,Secondary,,CWE-208,True,True,True,,"LightRAG provides simple and fast retrieval-augmented generation. Prior to 1.5.5, verify_password in lightrag/api/passwords.py compares plaintext AUTH_ACCOUNTS password values with Python's == operato"
CVE-2026-85734,2026-09-22,2026,adversarial,10.3949,9.1,3.1,Secondary,,CWE-307,True,True,True,,"LightRAG provides simple and fast retrieval-augmented generation. Prior to 1.5.5, the POST /login endpoint in lightrag/api/lightrag_server.py does not impose a rate limit, account lockout, delay, or c"
CVE-2026-85740,2026-09-22,2026,adversarial,13.1979,7.1,3.1,Secondary,,CWE-918,True,True,True,LLM05_Improper_Output_Handling,"LightRAG provides simple and fast retrieval-augmented generation. Prior to 1.5.5, _validated_addresses in lightrag/parser/markdown/parser.py evaluates the literal resolved address with ipaddress.is_gl"
CVE-2026-8597,2026-05-14,2026,adversarial,11.5848,7.2,3.1,Secondary,6.4,CWE-354,True,True,True,LLM03_Supply_Chain,Missing integrity verification in the Triton inference handler in Amazon SageMaker Python SDK v2 before v2.257.2 and v3 before v3.8.0 might allow a remote authenticated actor to achieve code execution
